"missing_date","logger","complete_nobs","mon","year","tmax_logger","fit","lwr","upr","se","adjr2","pval","RMSE","method"
2018-11-16,"cr1000",1392,"11",2018,-1.285,-3.8452397432896,-7.71504572784753,0.0245662412683356,0.227600229286919,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-17,"cr1000",1392,"11",2018,-4.439,-6.75868592097316,-10.6297185145571,-2.88765332738918,0.232957586204005,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-18,"cr1000",1392,"11",2018,-5.212,-7.47272964175608,-11.3442653060182,-3.60119397749397,0.235119989932715,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-19,"cr1000",1392,"11",2018,-5.548,-7.78310310900457,-11.654882278635,-3.91132393937419,0.236159664299576,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-20,"cr1000",1392,"11",2018,-0.175,-2.81989882470094,-6.68958893198355,1.04979128258167,0.227087677057173,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-21,"cr1000",1392,"11",2018,0.429,-2.26196556809953,-6.1316617145124,1.60773057831334,0.227114417731581,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-22,"cr1000",1392,"11",2018,-1.077,-3.65310378737388,-7.52287553686125,0.216667962113486,0.227448918197209,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-23,"cr1000",1392,"11",2018,-6.428,-8.59598599941722,-12.468474215897,-4.72349778293741,0.23916164953755,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-24,"cr1000",1392,"11",2018,-3.869,-6.23215950331951,-10.102872175083,-2.36144683155598,0.231572075582998,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-25,"cr1000",1392,"11",2018,-12.33,-14.0478437485257,-17.9277494101547,-10.1679380868968,0.268590863466418,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-26,"cr1000",1392,"11",2018,-8.36,-10.3806334360959,-14.2550400424558,-6.5062268297361,0.247103684505482,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-27,"cr1000",1392,"11",2018,-4.858,-7.14572902447645,-11.0170244173013,-3.27443363165161,0.234089661789338,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-28,"cr1000",1392,"11",2018,-3.779,-6.14902375316365,-10.0196898719561,-2.27835763437122,0.231369783055229,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-29,"cr1000",1392,"11",2018,-4.185,-6.52405835942221,-10.3949430393762,-2.65317367946823,0.232318017785684,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-11-30,"cr1000",1392,"11",2018,0.336,-2.34787250992719,-6.21756455474497,1.5218195348906,0.227096256610728,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-01,"cr1000",1392,"12",2018,-10.7,-13.4301480178514,-17.3090186784204,-9.55127735728242,0.264677694338606,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-02,"cr1000",1392,"12",2018,-8.21,-11.1300589302065,-15.0080795993825,-7.25203826103053,0.261421010697401,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-03,"cr1000",1392,"12",2018,-12.34,-14.9450661318023,-18.8249474132829,-11.0651848503216,0.268499330088849,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-04,"cr1000",1392,"12",2018,-12.83,-15.397694104873,-19.2779467576765,-11.5174414520695,0.269890311914924,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-05,"cr1000",1392,"12",2018,-7.889,-10.8335414213174,-14.7115125940709,-6.95557024856382,0.261230139757194,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-06,"cr1000",1392,"12",2018,-6.261,-9.32970807405394,-13.2076395315284,-5.45177661657946,0.261076888280768,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-07,"cr1000",1392,"12",2018,-5.302,-8.4438504696156,-12.3219237575007,-4.56577718173051,0.261623771941095,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-08,"cr1000",1392,"12",2018,-7.825,-10.774422665651,-14.6523856108738,-6.89645972042822,0.261198398998516,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-09,"cr1000",1392,"12",2018,-9.31,-12.1461625432223,-16.0244569143209,-8.26786817212375,0.26247401364047,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-10,"cr1000",1392,"12",2018,-2.278,-5.65048926437936,-9.52981170495947,-1.77116682379925,0.266392741399528,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-11,"cr1000",1392,"12",2018,-5.155,-8.30806207769439,-12.186167932902,-4.42995622248678,0.261749189739837,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-12,"cr1000",1392,"12",2018,-6.843,-9.86731925839501,-13.7452243701161,-5.98941414667389,0.260975177726243,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-13,"cr1000",1392,"12",2018,-3.984,-7.22637359511117,-11.1048416462226,-3.34790554399977,0.263140059170515,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-14,"cr1000",1392,"12",2018,1.108,-2.52273759740524,-6.4049024262145,1.35942723140402,0.276943894531251,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-15,"cr1000",1392,"12",2018,-1.142,-4.60113135130121,-8.4812375143871,-0.721025188215315,0.269342472562417,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-16,"cr1000",1392,"12",2018,6.781,2.71758585408463,-1.17274976265082,6.60792147082009,0.305288405561626,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-17,"cr1000",1392,"12",2018,1.636,-2.0350078631576,-5.91775320075728,1.84773747444208,0.279050655538554,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-18,"cr1000",1392,"12",2018,-4.759,-7.94226477700869,-11.8204726829248,-4.06405687109259,0.26214180848172,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-19,"cr1000",1392,"12",2018,-6.865,-9.88764133065536,-13.7655463314612,-6.00973632984952,0.260974749443736,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-20,"cr1000",1392,"12",2018,-4.746,-7.93025627976397,-11.8084678898662,-4.05204466966169,0.26215604869797,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-21,"cr1000",1392,"12",2018,-2.477,-5.83431164527951,-9.71351446745181,-1.95510882310722,0.265939703192553,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-22,"cr1000",1392,"12",2018,-7.838,-10.7864311628957,-14.6643957351822,-6.90846659060921,0.261204676302374,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-23,"cr1000",1392,"12",2018,-7.269,-10.2608284757994,-14.1387429018459,-6.38291404975284,0.261011141110335,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-24,"cr1000",1392,"12",2018,-7.144,-10.1453621561384,-14.0232713433036,-6.26745296897334,0.260990913953133,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-25,"cr1000",1392,"12",2018,-1.619,-5.04175082712715,-8.92150700375167,-1.16199465050262,0.268029150915846,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-26,"cr1000",1392,"12",2018,-3.475,-6.75619474145208,-10.63487715782,-2.87751232508412,0.263959852236477,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-27,"cr1000",1392,"12",2018,-6.638,-9.67795449415121,-13.5558637386121,-5.80004524969037,0.260991135178515,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-28,"cr1000",1392,"12",2018,-13.58,-16.0904920228383,-19.9713749229199,-12.2096091227567,0.272234957296882,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-29,"cr1000",1392,"12",2018,-4.694,-7.88222229078502,-11.7604489426847,-4.00399563888539,0.262213866939185,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-30,"cr1000",1392,"12",2018,-5.58,-8.70064756454144,-12.5786671302966,-4.82262799878633,0.261416757114776,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-12-31,"cr1000",1392,"12",2018,-12.17,-14.7880319370635,-18.6677918360378,-10.9082720380891,0.268043152237154,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
