site,yr,date,plotid,block,plot,meadow,snow,snow_notes,trt,trt2,clean_code2,hits,simple_name,Scientific_Name_x,Common_Name,Category,Family,Family_Common_Name,Duration,Growth_Habit,simple_lifeform,simple_lifeform2
sdl,2005,2005-07-28,62,NA,62,dry,snow,snowfence recovery,P,P,NOFEG,1,Noccaea fendleri,Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch,alpine pennycress,Dicot,Brassicaceae,Mustard family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,62,NA,62,dry,snow,snowfence recovery,P,P,POBI6,0.25,Polygonum bistortoides,Polygonum bistortoides Pursh,American bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,62,NA,62,dry,snow,snowfence recovery,P,P,POVI3,3,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,62,NA,62,dry,snow,snowfence recovery,P,P,TRPAP,4,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2005,2005-07-28,62,NA,62,dry,snow,snowfence recovery,P,P,TRSP2,3,Trisetum spicatum,Trisetum spicatum (L.) K. Richt.,spike trisetum,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,2BARE,4,Bare Ground,NA,Bare Ground,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,2GRAM,11,Grass sp.,NA,Graminoid (grass or grass-like),NA,NA,NA,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,2LTR,2,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,ALGE,1,Allium geyeri,Allium geyeri S. Watson,Geyer's onion,Monocot,Liliaceae,Lily family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,ARSC,7,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,CAOC4,0.25,Castilleja occidentalis,Castilleja occidentalis Torr.,western Indian paintbrush,Dicot,Scrophulariaceae,Figwort family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,DECE,25,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,tufted hairgrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,ERSI3,2,Erigeron simplex,Erigeron simplex Greene,onestem fleabane,Dicot,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,FESTU,1,Festuca sp.,Festuca L.,fescue,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,GERO2,12,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,ORALA,2,Oreoxis alpina,Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina,alpine oreoxis,Dicot,Apiaceae,Carrot family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,POAL2,0.25,Poa alpina,Poa alpina L.,alpine bluegrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,POBI6,1,Polygonum bistortoides,Polygonum bistortoides Pursh,American bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,POVI3,2,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,63,NA,63,dry,snow,snowfence recovery,P,P,TRPAP,15,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,2LTR,21,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,ALGE,2,Allium geyeri,Allium geyeri S. Watson,Geyer's onion,Monocot,Liliaceae,Lily family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,ARSC,2,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,CAOC4,0.25,Castilleja occidentalis,Castilleja occidentalis Torr.,western Indian paintbrush,Dicot,Scrophulariaceae,Figwort family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,ERSI3,1,Erigeron simplex,Erigeron simplex Greene,onestem fleabane,Dicot,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,GERO2,17,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,MELA3,1,Mertensia lanceolata,Mertensia lanceolata (Pursh) DC.,prairie bluebells,Dicot,Boraginaceae,Borage family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,MIOB2,1,Minuartia obtusiloba,Minuartia obtusiloba (Rydb.) House,twinflower sandwort,Dicot,Caryophyllaceae,Pink family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,NOFEG,4,Noccaea fendleri,Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch,alpine pennycress,Dicot,Brassicaceae,Mustard family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,POBI6,0.25,Polygonum bistortoides,Polygonum bistortoides Pursh,American bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,POGL,2,Poa glauca,Poa glauca Vahl,glaucous bluegrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,POVI3,0.25,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,STLO2,1,Stellaria longipes,Stellaria longipes Goldie,longstalk starwort,Dicot,Caryophyllaceae,Pink family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,TRDA2,0.25,Trifolium dasyphyllum,Trifolium dasyphyllum Torr. & A. Gray,alpine clover,Dicot,Fabaceae,Pea family,Perennial,Forb/herb,N-fixer,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,TRPAP,4,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2005,2005-07-28,64,NA,64,dry,snow,snowfence recovery,P,P,TRSP2,1,Trisetum spicatum,Trisetum spicatum (L.) K. Richt.,spike trisetum,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-27,65,NA,65,mesic,snow,in snowfence area,C,C,2BARE,3,Bare Ground,NA,Bare Ground,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2005,2005-07-27,65,NA,65,mesic,snow,in snowfence area,C,C,2LTR,5,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2005,2005-07-27,65,NA,65,mesic,snow,in snowfence area,C,C,ALGE,1,Allium geyeri,Allium geyeri S. Watson,Geyer's onion,Monocot,Liliaceae,Lily family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,65,NA,65,mesic,snow,in snowfence area,C,C,ARSC,0.25,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,65,NA,65,mesic,snow,in snowfence area,C,C,CAOC4,0.25,Castilleja occidentalis,Castilleja occidentalis Torr.,western Indian paintbrush,Dicot,Scrophulariaceae,Figwort family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2005,2005-07-27,65,NA,65,mesic,snow,in snowfence area,C,C,DECE,26,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,tufted hairgrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-27,65,NA,65,mesic,snow,in snowfence area,C,C,ERSI3,2,Erigeron simplex,Erigeron simplex Greene,onestem fleabane,Dicot,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2005,2005-07-27,65,NA,65,mesic,snow,in snowfence area,C,C,GERO2,20,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,65,NA,65,mesic,snow,in snowfence area,C,C,POBI6,0.25,Polygonum bistortoides,Polygonum bistortoides Pursh,American bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,65,NA,65,mesic,snow,in snowfence area,C,C,PODI2,1,Potentilla diversifolia,Potentilla diversifolia Lehm.,varileaf cinquefoil,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,65,NA,65,mesic,snow,in snowfence area,C,C,POVI3,1,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,65,NA,65,mesic,snow,in snowfence area,C,C,TRPAP,6,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2005,2005-07-28,66,NA,66,mesic,snow,in snowfence area,C,C,2GRAM,1,Grass sp.,NA,Graminoid (grass or grass-like),NA,NA,NA,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,66,NA,66,mesic,snow,in snowfence area,C,C,2LTR,12,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2005,2005-07-28,66,NA,66,mesic,snow,in snowfence area,C,C,ALGE,7,Allium geyeri,Allium geyeri S. Watson,Geyer's onion,Monocot,Liliaceae,Lily family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,66,NA,66,mesic,snow,in snowfence area,C,C,ARSC,0.25,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,66,NA,66,mesic,snow,in snowfence area,C,C,CALE4,7,Caltha leptosepala,Caltha leptosepala DC.,white marsh marigold,Dicot,Ranunculaceae,Buttercup family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,66,NA,66,mesic,snow,in snowfence area,C,C,CASC12,6,Carex scopulorum,Carex scopulorum T. Holm,mountain sedge,Monocot,Cyperaceae,Sedge family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,66,NA,66,mesic,snow,in snowfence area,C,C,FESTU,2,Festuca sp.,Festuca L.,fescue,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,66,NA,66,mesic,snow,in snowfence area,C,C,GERO2,11,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,66,NA,66,mesic,snow,in snowfence area,C,C,NOFEG,0.25,Noccaea fendleri,Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch,alpine pennycress,Dicot,Brassicaceae,Mustard family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,66,NA,66,mesic,snow,in snowfence area,C,C,POAL2,2,Poa alpina,Poa alpina L.,alpine bluegrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,66,NA,66,mesic,snow,in snowfence area,C,C,POBI6,2,Polygonum bistortoides,Polygonum bistortoides Pursh,American bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,66,NA,66,mesic,snow,in snowfence area,C,C,POVI3,4,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,66,NA,66,mesic,snow,in snowfence area,C,C,TRPAP,13,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2005,2005-07-28,67,NA,67,mesic,snow,in snowfence area,C,C,2LTR,3,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2005,2005-07-28,67,NA,67,mesic,snow,in snowfence area,C,C,ALGE,2,Allium geyeri,Allium geyeri S. Watson,Geyer's onion,Monocot,Liliaceae,Lily family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,67,NA,67,mesic,snow,in snowfence area,C,C,ARSC,7,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,67,NA,67,mesic,snow,in snowfence area,C,C,CALE4,22,Caltha leptosepala,Caltha leptosepala DC.,white marsh marigold,Dicot,Ranunculaceae,Buttercup family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,67,NA,67,mesic,snow,in snowfence area,C,C,CASC12,5,Carex scopulorum,Carex scopulorum T. Holm,mountain sedge,Monocot,Cyperaceae,Sedge family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,67,NA,67,mesic,snow,in snowfence area,C,C,DECE,11,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,tufted hairgrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,67,NA,67,mesic,snow,in snowfence area,C,C,GERO2,9,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,67,NA,67,mesic,snow,in snowfence area,C,C,POBI6,1,Polygonum bistortoides,Polygonum bistortoides Pursh,American bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,67,NA,67,mesic,snow,in snowfence area,C,C,POVI3,7,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,67,NA,67,mesic,snow,in snowfence area,C,C,TRPAP,8,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,2BARE,7,Bare Ground,NA,Bare Ground,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,2LTR,14,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,ALGE,9,Allium geyeri,Allium geyeri S. Watson,Geyer's onion,Monocot,Liliaceae,Lily family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,ARSC,7,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,CAOC4,0.25,Castilleja occidentalis,Castilleja occidentalis Torr.,western Indian paintbrush,Dicot,Scrophulariaceae,Figwort family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,DECE,3,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,tufted hairgrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,ERSI3,8,Erigeron simplex,Erigeron simplex Greene,onestem fleabane,Dicot,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,MIOB2,0.25,Minuartia obtusiloba,Minuartia obtusiloba (Rydb.) House,twinflower sandwort,Dicot,Caryophyllaceae,Pink family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,ORALA,4,Oreoxis alpina,Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina,alpine oreoxis,Dicot,Apiaceae,Carrot family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,POGL,1,Poa glauca,Poa glauca Vahl,glaucous bluegrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,POVI3,1,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,SARH2,0.25,Saxifraga rhomboidea,Saxifraga rhomboidea Greene,diamondleaf saxifrage,Dicot,Saxifragaceae,Saxifrage family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,SIACS2,0.25,Silene acaulis,Silene acaulis (L.) Jacq. var. subacaulescens (F.N. Williams) Fernald & H. St. John,moss campion,Dicot,Caryophyllaceae,Pink family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,STLO2,1,Stellaria longipes,Stellaria longipes Goldie,longstalk starwort,Dicot,Caryophyllaceae,Pink family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,68,NA,68,mesic,snow,in snowfence area,C,C,TRPAP,3,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2005,2005-07-27,69,NA,69,mesic,snow,snowfence recovery,N,N,2LTR,2,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2005,2005-07-27,69,NA,69,mesic,snow,snowfence recovery,N,N,ARSC,1,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,69,NA,69,mesic,snow,snowfence recovery,N,N,CAREX,46,Carex sp.,Carex L.,sedge,Monocot,Cyperaceae,Sedge family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-27,69,NA,69,mesic,snow,snowfence recovery,N,N,DECE,10,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,tufted hairgrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-27,69,NA,69,mesic,snow,snowfence recovery,N,N,ERSI3,0.25,Erigeron simplex,Erigeron simplex Greene,onestem fleabane,Dicot,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2005,2005-07-27,69,NA,69,mesic,snow,snowfence recovery,N,N,GERO2,0.25,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,69,NA,69,mesic,snow,snowfence recovery,N,N,POAL2,8,Poa alpina,Poa alpina L.,alpine bluegrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-27,69,NA,69,mesic,snow,snowfence recovery,N,N,POBI6,1,Polygonum bistortoides,Polygonum bistortoides Pursh,American bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,69,NA,69,mesic,snow,snowfence recovery,N,N,SANI8,0.25,Salix nivalis,Salix nivalis Hook.,snow willow,Dicot,Salicaceae,Willow family,Perennial,"Subshrub, Shrub",Shrub,Shrub
sdl,2005,2005-07-27,69,NA,69,mesic,snow,snowfence recovery,N,N,TRPAP,9,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,2GRAM,2,Grass sp.,NA,Graminoid (grass or grass-like),NA,NA,NA,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,2LTR,14,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,2MOSS,1,Moss,NA,Moss,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,ALGE,1,Allium geyeri,Allium geyeri S. Watson,Geyer's onion,Monocot,Liliaceae,Lily family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,CALE4,1,Caltha leptosepala,Caltha leptosepala DC.,white marsh marigold,Dicot,Ranunculaceae,Buttercup family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,CAREX,5,Carex sp.,Carex L.,sedge,Monocot,Cyperaceae,Sedge family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,DECE,3,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,tufted hairgrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,GERO2,12,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,LEPY2,0.25,Lewisia pygmaea,Lewisia pygmaea (A. Gray) B.L. Rob.,alpine lewisia,Dicot,Portulacaceae,Purslane family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,POA,1,Poa sp.,Poa L.,bluegrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,POAL2,3,Poa alpina,Poa alpina L.,alpine bluegrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,POVI3,1,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,SELA,0.25,Sedum lanceolatum,Sedum lanceolatum Torr.,spearleaf stonecrop,Dicot,Crassulaceae,Stonecrop family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-27,70,NA,70,mesic,snow,in snowfence area,N,N,TRPAP,16,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2005,2005-07-28,71,NA,71,mesic,snow,in snowfence area,N,N,2FORB,0.25,Forb sp.,NA,"Forb (herbaceous, not grass nor grass-like)",NA,NA,NA,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,71,NA,71,mesic,snow,in snowfence area,N,N,2GRAM,1,Grass sp.,NA,Graminoid (grass or grass-like),NA,NA,NA,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,71,NA,71,mesic,snow,in snowfence area,N,N,2LTR,7,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2005,2005-07-28,71,NA,71,mesic,snow,in snowfence area,N,N,ARSC,7,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,71,NA,71,mesic,snow,in snowfence area,N,N,CASC12,13,Carex scopulorum,Carex scopulorum T. Holm,mountain sedge,Monocot,Cyperaceae,Sedge family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,71,NA,71,mesic,snow,in snowfence area,N,N,DECE,10,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,tufted hairgrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,71,NA,71,mesic,snow,in snowfence area,N,N,GERO2,20,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2005,2005-07-28,71,NA,71,mesic,snow,in snowfence area,N,N,POAL2,0.25,Poa alpina,Poa alpina L.,alpine bluegrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2005,2005-07-28,71,NA,71,mesic,snow,in snowfence area,N,N,SANI8,4,Salix nivalis,Salix nivalis Hook.,snow willow,Dicot,Salicaceae,Willow family,Perennial,"Subshrub, Shrub",Shrub,Shrub
