LTER_site,local_site,date,yr,mon,doy,ppt_mm,ppt_qcflag,ppt_qaflag
NWT,University Camp Snotel (838),1997-04-29,1997,4,119,23,V,U
NWT,University Camp Snotel (838),1997-04-30,1997,4,120,3,V,U
NWT,University Camp Snotel (838),1997-05-01,1997,5,121,0,V,U
NWT,University Camp Snotel (838),1997-05-02,1997,5,122,20,V,U
NWT,University Camp Snotel (838),1997-05-03,1997,5,123,0,E,U
NWT,University Camp Snotel (838),1997-05-04,1997,5,124,0,E,U
NWT,University Camp Snotel (838),1997-05-05,1997,5,125,3,V,U
NWT,University Camp Snotel (838),1997-05-06,1997,5,126,0,V,U
NWT,University Camp Snotel (838),1997-05-07,1997,5,127,3,V,U
NWT,University Camp Snotel (838),1997-05-08,1997,5,128,0,V,U
NWT,University Camp Snotel (838),1997-05-09,1997,5,129,0,V,U
NWT,University Camp Snotel (838),1997-05-10,1997,5,130,0,V,U
NWT,University Camp Snotel (838),1997-05-11,1997,5,131,5,V,U
NWT,University Camp Snotel (838),1997-05-12,1997,5,132,0,V,U
NWT,University Camp Snotel (838),1997-05-13,1997,5,133,3,V,U
NWT,University Camp Snotel (838),1997-05-14,1997,5,134,5,V,U
NWT,University Camp Snotel (838),1997-05-15,1997,5,135,5,V,U
NWT,University Camp Snotel (838),1997-05-16,1997,5,136,0,V,U
NWT,University Camp Snotel (838),1997-05-17,1997,5,137,0,V,U
NWT,University Camp Snotel (838),1997-05-18,1997,5,138,5,V,U
NWT,University Camp Snotel (838),1997-05-19,1997,5,139,0,V,U
NWT,University Camp Snotel (838),1997-05-20,1997,5,140,0,V,U
NWT,University Camp Snotel (838),1997-05-21,1997,5,141,10,V,U
NWT,University Camp Snotel (838),1997-05-22,1997,5,142,8,V,U
NWT,University Camp Snotel (838),1997-05-23,1997,5,143,0,V,U
NWT,University Camp Snotel (838),1997-05-24,1997,5,144,3,V,U
NWT,University Camp Snotel (838),1997-05-25,1997,5,145,0,V,U
NWT,University Camp Snotel (838),1997-05-26,1997,5,146,0,E,U
NWT,University Camp Snotel (838),1997-05-27,1997,5,147,8,E,U
NWT,University Camp Snotel (838),1997-05-28,1997,5,148,5,V,U
NWT,University Camp Snotel (838),1997-05-29,1997,5,149,15,V,U
NWT,University Camp Snotel (838),1997-05-30,1997,5,150,3,V,U
NWT,University Camp Snotel (838),1997-05-31,1997,5,151,0,V,U
NWT,University Camp Snotel (838),1997-06-01,1997,6,152,0,E,U
NWT,University Camp Snotel (838),1997-06-02,1997,6,153,5,E,U
NWT,University Camp Snotel (838),1997-06-03,1997,6,154,0,V,U
NWT,University Camp Snotel (838),1997-06-04,1997,6,155,0,V,U
NWT,University Camp Snotel (838),1997-06-05,1997,6,156,0,V,U
NWT,University Camp Snotel (838),1997-06-06,1997,6,157,23,V,U
NWT,University Camp Snotel (838),1997-06-07,1997,6,158,8,V,U
NWT,University Camp Snotel (838),1997-06-08,1997,6,159,20,V,U
NWT,University Camp Snotel (838),1997-06-09,1997,6,160,13,V,U
NWT,University Camp Snotel (838),1997-06-10,1997,6,161,3,V,U
NWT,University Camp Snotel (838),1997-06-11,1997,6,162,3,V,U
NWT,University Camp Snotel (838),1997-06-12,1997,6,163,13,V,U
NWT,University Camp Snotel (838),1997-06-13,1997,6,164,0,V,U
NWT,University Camp Snotel (838),1997-06-14,1997,6,165,0,V,U
NWT,University Camp Snotel (838),1997-06-15,1997,6,166,0,V,U
NWT,University Camp Snotel (838),1997-06-16,1997,6,167,0,V,U
NWT,University Camp Snotel (838),1997-06-17,1997,6,168,0,E,U
NWT,University Camp Snotel (838),1997-06-18,1997,6,169,0,E,U
NWT,University Camp Snotel (838),1997-06-19,1997,6,170,0,E,U
NWT,University Camp Snotel (838),1997-06-20,1997,6,171,0,V,U
NWT,University Camp Snotel (838),1997-06-21,1997,6,172,0,V,U
NWT,University Camp Snotel (838),1997-06-22,1997,6,173,0,V,U
NWT,University Camp Snotel (838),1997-06-23,1997,6,174,0,V,U
NWT,University Camp Snotel (838),1997-06-24,1997,6,175,3,V,U
NWT,University Camp Snotel (838),1997-06-25,1997,6,176,0,E,U
NWT,University Camp Snotel (838),1997-06-26,1997,6,177,0,E,U
NWT,University Camp Snotel (838),1997-06-27,1997,6,178,0,V,U
NWT,University Camp Snotel (838),1997-06-28,1997,6,179,0,E,U
NWT,University Camp Snotel (838),1997-06-29,1997,6,180,0,E,U
NWT,University Camp Snotel (838),1997-06-30,1997,6,181,0,E,U
NWT,University Camp Snotel (838),1997-07-01,1997,7,182,0,E,U
NWT,University Camp Snotel (838),1997-07-02,1997,7,183,0,E,U
NWT,University Camp Snotel (838),1997-07-03,1997,7,184,0,E,U
NWT,University Camp Snotel (838),1997-07-04,1997,7,185,0,E,U
NWT,University Camp Snotel (838),1997-07-05,1997,7,186,0,E,U
NWT,University Camp Snotel (838),1997-07-06,1997,7,187,0,E,U
NWT,University Camp Snotel (838),1997-07-07,1997,7,188,0,E,U
NWT,University Camp Snotel (838),1997-07-08,1997,7,189,0,E,U
NWT,University Camp Snotel (838),1997-07-09,1997,7,190,0,E,U
NWT,University Camp Snotel (838),1997-07-10,1997,7,191,0,E,U
NWT,University Camp Snotel (838),1997-07-11,1997,7,192,0,E,U
NWT,University Camp Snotel (838),1997-07-12,1997,7,193,0,E,U
NWT,University Camp Snotel (838),1997-07-13,1997,7,194,0,E,U
NWT,University Camp Snotel (838),1997-07-14,1997,7,195,0,E,U
NWT,University Camp Snotel (838),1997-07-15,1997,7,196,0,V,U
NWT,University Camp Snotel (838),1997-07-16,1997,7,197,0,E,U
NWT,University Camp Snotel (838),1997-07-17,1997,7,198,0,E,U
NWT,University Camp Snotel (838),1997-07-18,1997,7,199,0,E,U
NWT,University Camp Snotel (838),1997-07-19,1997,7,200,18,E,U
NWT,University Camp Snotel (838),1997-07-20,1997,7,201,0,E,U
NWT,University Camp Snotel (838),1997-07-21,1997,7,202,0,E,U
NWT,University Camp Snotel (838),1997-07-22,1997,7,203,0,E,U
NWT,University Camp Snotel (838),1997-07-23,1997,7,204,0,V,U
NWT,University Camp Snotel (838),1997-07-24,1997,7,205,0,V,U
NWT,University Camp Snotel (838),1997-07-25,1997,7,206,0,E,U
NWT,University Camp Snotel (838),1997-07-26,1997,7,207,0,E,U
NWT,University Camp Snotel (838),1997-07-27,1997,7,208,8,V,U
NWT,University Camp Snotel (838),1997-07-28,1997,7,209,3,V,U
NWT,University Camp Snotel (838),1997-07-29,1997,7,210,0,V,U
NWT,University Camp Snotel (838),1997-07-30,1997,7,211,30,V,U
NWT,University Camp Snotel (838),1997-07-31,1997,7,212,8,V,U
NWT,University Camp Snotel (838),1997-08-01,1997,8,213,0,E,U
NWT,University Camp Snotel (838),1997-08-02,1997,8,214,0,E,U
NWT,University Camp Snotel (838),1997-08-03,1997,8,215,0,E,U
NWT,University Camp Snotel (838),1997-08-04,1997,8,216,0,E,U
NWT,University Camp Snotel (838),1997-08-05,1997,8,217,3,E,U
NWT,University Camp Snotel (838),1997-08-06,1997,8,218,10,V,U
NWT,University Camp Snotel (838),1997-08-07,1997,8,219,0,V,U
NWT,University Camp Snotel (838),1997-08-08,1997,8,220,0,E,U
NWT,University Camp Snotel (838),1997-08-09,1997,8,221,18,E,U
NWT,University Camp Snotel (838),1997-08-10,1997,8,222,10,E,U
NWT,University Camp Snotel (838),1997-08-11,1997,8,223,3,V,U
NWT,University Camp Snotel (838),1997-08-12,1997,8,224,0,E,U
NWT,University Camp Snotel (838),1997-08-13,1997,8,225,0,E,U
NWT,University Camp Snotel (838),1997-08-14,1997,8,226,0,E,U
NWT,University Camp Snotel (838),1997-08-15,1997,8,227,0,E,U
NWT,University Camp Snotel (838),1997-08-16,1997,8,228,0,E,U
NWT,University Camp Snotel (838),1997-08-17,1997,8,229,0,V,U
NWT,University Camp Snotel (838),1997-08-18,1997,8,230,3,V,U
NWT,University Camp Snotel (838),1997-08-19,1997,8,231,0,V,U
NWT,University Camp Snotel (838),1997-08-20,1997,8,232,3,V,U
NWT,University Camp Snotel (838),1997-08-21,1997,8,233,0,E,U
NWT,University Camp Snotel (838),1997-08-22,1997,8,234,0,E,U
NWT,University Camp Snotel (838),1997-08-23,1997,8,235,0,V,U
NWT,University Camp Snotel (838),1997-08-24,1997,8,236,0,E,U
NWT,University Camp Snotel (838),1997-08-25,1997,8,237,0,E,U
NWT,University Camp Snotel (838),1997-08-26,1997,8,238,0,E,U
NWT,University Camp Snotel (838),1997-08-27,1997,8,239,0,E,U
NWT,University Camp Snotel (838),1997-08-28,1997,8,240,5,V,U
NWT,University Camp Snotel (838),1997-08-29,1997,8,241,0,V,U
NWT,University Camp Snotel (838),1997-08-30,1997,8,242,0,V,U
NWT,University Camp Snotel (838),1997-08-31,1997,8,243,0,E,U
NWT,University Camp Snotel (838),1997-09-01,1997,9,244,0,E,U
NWT,University Camp Snotel (838),1997-09-02,1997,9,245,3,V,U
NWT,University Camp Snotel (838),1997-09-03,1997,9,246,3,V,U
NWT,University Camp Snotel (838),1997-09-04,1997,9,247,0,V,U
NWT,University Camp Snotel (838),1997-09-05,1997,9,248,3,V,U
NWT,University Camp Snotel (838),1997-09-06,1997,9,249,0,E,U
NWT,University Camp Snotel (838),1997-09-07,1997,9,250,0,E,U
NWT,University Camp Snotel (838),1997-09-08,1997,9,251,0,E,U
NWT,University Camp Snotel (838),1997-09-09,1997,9,252,0,E,U
NWT,University Camp Snotel (838),1997-09-10,1997,9,253,0,E,U
NWT,University Camp Snotel (838),1997-09-11,1997,9,254,0,E,U
NWT,University Camp Snotel (838),1997-09-12,1997,9,255,0,V,U
NWT,University Camp Snotel (838),1997-09-13,1997,9,256,10,V,U
NWT,University Camp Snotel (838),1997-09-14,1997,9,257,3,V,U
NWT,University Camp Snotel (838),1997-09-15,1997,9,258,0,V,U
NWT,University Camp Snotel (838),1997-09-16,1997,9,259,3,V,U
NWT,University Camp Snotel (838),1997-09-17,1997,9,260,0,V,U
NWT,University Camp Snotel (838),1997-09-18,1997,9,261,3,V,U
NWT,University Camp Snotel (838),1997-09-19,1997,9,262,18,V,U
NWT,University Camp Snotel (838),1997-09-20,1997,9,263,5,V,U
NWT,University Camp Snotel (838),1997-09-21,1997,9,264,5,V,U
NWT,University Camp Snotel (838),1997-09-22,1997,9,265,5,V,U
NWT,University Camp Snotel (838),1997-09-23,1997,9,266,13,V,U
NWT,University Camp Snotel (838),1997-09-24,1997,9,267,3,V,U
NWT,University Camp Snotel (838),1997-09-25,1997,9,268,0,E,U
NWT,University Camp Snotel (838),1997-09-26,1997,9,269,0,E,U
NWT,University Camp Snotel (838),1997-09-27,1997,9,270,0,E,U
NWT,University Camp Snotel (838),1997-09-28,1997,9,271,0,E,U
NWT,University Camp Snotel (838),1997-09-29,1997,9,272,0,E,U
NWT,University Camp Snotel (838),1997-09-30,1997,9,273,0,V,U
NWT,University Camp Snotel (838),1997-10-01,1997,10,274,0,E,U
NWT,University Camp Snotel (838),1997-10-02,1997,10,275,0,E,U
NWT,University Camp Snotel (838),1997-10-03,1997,10,276,0,E,U
NWT,University Camp Snotel (838),1997-10-04,1997,10,277,0,E,U
NWT,University Camp Snotel (838),1997-10-05,1997,10,278,0,E,U
NWT,University Camp Snotel (838),1997-10-06,1997,10,279,3,E,U
NWT,University Camp Snotel (838),1997-10-07,1997,10,280,0,E,U
NWT,University Camp Snotel (838),1997-10-08,1997,10,281,0,E,U
NWT,University Camp Snotel (838),1997-10-09,1997,10,282,0,E,U
NWT,University Camp Snotel (838),1997-10-10,1997,10,283,0,E,U
NWT,University Camp Snotel (838),1997-10-11,1997,10,284,5,V,U
NWT,University Camp Snotel (838),1997-10-12,1997,10,285,8,E,U
NWT,University Camp Snotel (838),1997-10-13,1997,10,286,0,E,U
NWT,University Camp Snotel (838),1997-10-14,1997,10,287,0,E,U
NWT,University Camp Snotel (838),1997-10-15,1997,10,288,0,E,U
NWT,University Camp Snotel (838),1997-10-16,1997,10,289,0,E,U
NWT,University Camp Snotel (838),1997-10-17,1997,10,290,0,E,U
NWT,University Camp Snotel (838),1997-10-18,1997,10,291,3,E,U
NWT,University Camp Snotel (838),1997-10-19,1997,10,292,0,E,U
NWT,University Camp Snotel (838),1997-10-20,1997,10,293,3,E,U
NWT,University Camp Snotel (838),1997-10-21,1997,10,294,0,V,U
NWT,University Camp Snotel (838),1997-10-22,1997,10,295,0,E,U
NWT,University Camp Snotel (838),1997-10-23,1997,10,296,5,E,U
NWT,University Camp Snotel (838),1997-10-24,1997,10,297,30,V,U
NWT,University Camp Snotel (838),1997-10-25,1997,10,298,10,V,U
NWT,University Camp Snotel (838),1997-10-26,1997,10,299,0,E,U
NWT,University Camp Snotel (838),1997-10-27,1997,10,300,0,E,U
NWT,University Camp Snotel (838),1997-10-28,1997,10,301,0,E,U
NWT,University Camp Snotel (838),1997-10-29,1997,10,302,0,E,U
NWT,University Camp Snotel (838),1997-10-30,1997,10,303,0,E,U
NWT,University Camp Snotel (838),1997-10-31,1997,10,304,10,E,U
NWT,University Camp Snotel (838),1997-11-01,1997,11,305,8,E,U
NWT,University Camp Snotel (838),1997-11-02,1997,11,306,0,E,U
NWT,University Camp Snotel (838),1997-11-03,1997,11,307,0,E,U
NWT,University Camp Snotel (838),1997-11-04,1997,11,308,0,V,U
NWT,University Camp Snotel (838),1997-11-05,1997,11,309,0,V,U
NWT,University Camp Snotel (838),1997-11-06,1997,11,310,0,E,U
NWT,University Camp Snotel (838),1997-11-07,1997,11,311,0,E,U
NWT,University Camp Snotel (838),1997-11-08,1997,11,312,3,V,U
NWT,University Camp Snotel (838),1997-11-09,1997,11,313,13,V,U
NWT,University Camp Snotel (838),1997-11-10,1997,11,314,0,E,U
NWT,University Camp Snotel (838),1997-11-11,1997,11,315,10,E,U
NWT,University Camp Snotel (838),1997-11-12,1997,11,316,5,V,U
NWT,University Camp Snotel (838),1997-11-13,1997,11,317,8,V,U
NWT,University Camp Snotel (838),1997-11-14,1997,11,318,0,E,U
NWT,University Camp Snotel (838),1997-11-15,1997,11,319,0,E,U
NWT,University Camp Snotel (838),1997-11-16,1997,11,320,0,E,U
NWT,University Camp Snotel (838),1997-11-17,1997,11,321,0,E,U
NWT,University Camp Snotel (838),1997-11-18,1997,11,322,0,E,U
NWT,University Camp Snotel (838),1997-11-19,1997,11,323,0,E,U
NWT,University Camp Snotel (838),1997-11-20,1997,11,324,13,V,U
NWT,University Camp Snotel (838),1997-11-21,1997,11,325,3,V,U
NWT,University Camp Snotel (838),1997-11-22,1997,11,326,0,E,U
NWT,University Camp Snotel (838),1997-11-23,1997,11,327,0,E,U
NWT,University Camp Snotel (838),1997-11-24,1997,11,328,0,V,U
NWT,University Camp Snotel (838),1997-11-25,1997,11,329,0,V,U
NWT,University Camp Snotel (838),1997-11-26,1997,11,330,0,E,U
NWT,University Camp Snotel (838),1997-11-27,1997,11,331,8,E,U
NWT,University Camp Snotel (838),1997-11-28,1997,11,332,3,V,U
NWT,University Camp Snotel (838),1997-11-29,1997,11,333,5,V,U
NWT,University Camp Snotel (838),1997-11-30,1997,11,334,0,E,U
NWT,University Camp Snotel (838),1997-12-01,1997,12,335,0,E,U
NWT,University Camp Snotel (838),1997-12-02,1997,12,336,5,E,U
NWT,University Camp Snotel (838),1997-12-03,1997,12,337,3,V,U
NWT,University Camp Snotel (838),1997-12-04,1997,12,338,0,E,U
NWT,University Camp Snotel (838),1997-12-05,1997,12,339,0,E,U
NWT,University Camp Snotel (838),1997-12-06,1997,12,340,0,E,U
NWT,University Camp Snotel (838),1997-12-07,1997,12,341,0,E,U
NWT,University Camp Snotel (838),1997-12-08,1997,12,342,0,E,U
NWT,University Camp Snotel (838),1997-12-09,1997,12,343,5,V,U
NWT,University Camp Snotel (838),1997-12-10,1997,12,344,8,E,U
NWT,University Camp Snotel (838),1997-12-11,1997,12,345,0,E,U
NWT,University Camp Snotel (838),1997-12-12,1997,12,346,0,E,U
NWT,University Camp Snotel (838),1997-12-13,1997,12,347,0,E,U
NWT,University Camp Snotel (838),1997-12-14,1997,12,348,0,E,U
NWT,University Camp Snotel (838),1997-12-15,1997,12,349,0,E,U
NWT,University Camp Snotel (838),1997-12-16,1997,12,350,0,V,U
NWT,University Camp Snotel (838),1997-12-17,1997,12,351,0,E,U
NWT,University Camp Snotel (838),1997-12-18,1997,12,352,0,E,U
NWT,University Camp Snotel (838),1997-12-19,1997,12,353,8,V,U
NWT,University Camp Snotel (838),1997-12-20,1997,12,354,0,E,U
NWT,University Camp Snotel (838),1997-12-21,1997,12,355,0,E,U
NWT,University Camp Snotel (838),1997-12-22,1997,12,356,0,E,U
NWT,University Camp Snotel (838),1997-12-23,1997,12,357,0,E,U
NWT,University Camp Snotel (838),1997-12-24,1997,12,358,3,V,U
NWT,University Camp Snotel (838),1997-12-25,1997,12,359,0,E,U
NWT,University Camp Snotel (838),1997-12-26,1997,12,360,0,E,U
NWT,University Camp Snotel (838),1997-12-27,1997,12,361,5,E,U
NWT,University Camp Snotel (838),1997-12-28,1997,12,362,3,V,U
NWT,University Camp Snotel (838),1997-12-29,1997,12,363,0,V,U
NWT,University Camp Snotel (838),1997-12-30,1997,12,364,3,E,U
NWT,University Camp Snotel (838),1997-12-31,1997,12,365,0,E,U
NWT,University Camp Snotel (838),1998-01-01,1998,1,1,0,V,U
NWT,University Camp Snotel (838),1998-01-02,1998,1,2,0,V,U
NWT,University Camp Snotel (838),1998-01-03,1998,1,3,5,V,U
NWT,University Camp Snotel (838),1998-01-04,1998,1,4,5,V,U
NWT,University Camp Snotel (838),1998-01-05,1998,1,5,8,V,U
NWT,University Camp Snotel (838),1998-01-06,1998,1,6,0,E,U
NWT,University Camp Snotel (838),1998-01-07,1998,1,7,5,E,U
NWT,University Camp Snotel (838),1998-01-08,1998,1,8,0,V,U
NWT,University Camp Snotel (838),1998-01-09,1998,1,9,0,V,U
NWT,University Camp Snotel (838),1998-01-10,1998,1,10,0,V,U
NWT,University Camp Snotel (838),1998-01-11,1998,1,11,3,V,U
NWT,University Camp Snotel (838),1998-01-12,1998,1,12,13,V,U
NWT,University Camp Snotel (838),1998-01-13,1998,1,13,8,V,U
NWT,University Camp Snotel (838),1998-01-14,1998,1,14,0,V,U
NWT,University Camp Snotel (838),1998-01-15,1998,1,15,8,V,U
NWT,University Camp Snotel (838),1998-01-16,1998,1,16,10,V,U
NWT,University Camp Snotel (838),1998-01-17,1998,1,17,23,V,U
NWT,University Camp Snotel (838),1998-01-18,1998,1,18,0,V,U
NWT,University Camp Snotel (838),1998-01-19,1998,1,19,5,V,U
NWT,University Camp Snotel (838),1998-01-20,1998,1,20,8,V,U
NWT,University Camp Snotel (838),1998-01-21,1998,1,21,0,E,U
NWT,University Camp Snotel (838),1998-01-22,1998,1,22,0,E,U
NWT,University Camp Snotel (838),1998-01-23,1998,1,23,3,V,U
NWT,University Camp Snotel (838),1998-01-24,1998,1,24,0,V,U
NWT,University Camp Snotel (838),1998-01-25,1998,1,25,8,V,U
NWT,University Camp Snotel (838),1998-01-26,1998,1,26,0,E,U
NWT,University Camp Snotel (838),1998-01-27,1998,1,27,0,E,U
NWT,University Camp Snotel (838),1998-01-28,1998,1,28,0,E,U
NWT,University Camp Snotel (838),1998-01-29,1998,1,29,0,E,U
NWT,University Camp Snotel (838),1998-01-30,1998,1,30,3,E,U
NWT,University Camp Snotel (838),1998-01-31,1998,1,31,0,E,U
NWT,University Camp Snotel (838),1998-02-01,1998,2,32,0,E,U
NWT,University Camp Snotel (838),1998-02-02,1998,2,33,0,E,U
NWT,University Camp Snotel (838),1998-02-03,1998,2,34,0,E,U
NWT,University Camp Snotel (838),1998-02-04,1998,2,35,0,V,U
NWT,University Camp Snotel (838),1998-02-05,1998,2,36,5,V,U
NWT,University Camp Snotel (838),1998-02-06,1998,2,37,3,V,U
NWT,University Camp Snotel (838),1998-02-07,1998,2,38,0,V,U
NWT,University Camp Snotel (838),1998-02-08,1998,2,39,3,V,U
NWT,University Camp Snotel (838),1998-02-09,1998,2,40,0,E,U
NWT,University Camp Snotel (838),1998-02-10,1998,2,41,0,E,U
NWT,University Camp Snotel (838),1998-02-11,1998,2,42,0,E,U
NWT,University Camp Snotel (838),1998-02-12,1998,2,43,0,E,U
NWT,University Camp Snotel (838),1998-02-13,1998,2,44,0,E,U
NWT,University Camp Snotel (838),1998-02-14,1998,2,45,3,V,U
NWT,University Camp Snotel (838),1998-02-15,1998,2,46,0,V,U
NWT,University Camp Snotel (838),1998-02-16,1998,2,47,5,V,U
NWT,University Camp Snotel (838),1998-02-17,1998,2,48,0,E,U
NWT,University Camp Snotel (838),1998-02-18,1998,2,49,0,E,U
NWT,University Camp Snotel (838),1998-02-19,1998,2,50,0,E,U
NWT,University Camp Snotel (838),1998-02-20,1998,2,51,0,E,U
NWT,University Camp Snotel (838),1998-02-21,1998,2,52,0,E,U
NWT,University Camp Snotel (838),1998-02-22,1998,2,53,0,V,U
NWT,University Camp Snotel (838),1998-02-23,1998,2,54,10,V,U
NWT,University Camp Snotel (838),1998-02-24,1998,2,55,3,V,U
NWT,University Camp Snotel (838),1998-02-25,1998,2,56,15,V,U
NWT,University Camp Snotel (838),1998-02-26,1998,2,57,3,V,U
NWT,University Camp Snotel (838),1998-02-27,1998,2,58,0,E,U
NWT,University Camp Snotel (838),1998-02-28,1998,2,59,0,E,U
NWT,University Camp Snotel (838),1998-03-01,1998,3,60,0,E,U
NWT,University Camp Snotel (838),1998-03-02,1998,3,61,0,E,U
NWT,University Camp Snotel (838),1998-03-03,1998,3,62,0,V,U
NWT,University Camp Snotel (838),1998-03-04,1998,3,63,15,V,U
NWT,University Camp Snotel (838),1998-03-05,1998,3,64,3,V,U
NWT,University Camp Snotel (838),1998-03-06,1998,3,65,3,V,U
NWT,University Camp Snotel (838),1998-03-07,1998,3,66,3,E,U
NWT,University Camp Snotel (838),1998-03-08,1998,3,67,0,E,U
NWT,University Camp Snotel (838),1998-03-09,1998,3,68,3,V,U
NWT,University Camp Snotel (838),1998-03-10,1998,3,69,0,V,U
NWT,University Camp Snotel (838),1998-03-11,1998,3,70,0,V,U
NWT,University Camp Snotel (838),1998-03-12,1998,3,71,0,V,U
NWT,University Camp Snotel (838),1998-03-13,1998,3,72,0,V,U
NWT,University Camp Snotel (838),1998-03-14,1998,3,73,0,V,U
NWT,University Camp Snotel (838),1998-03-15,1998,3,74,0,E,U
NWT,University Camp Snotel (838),1998-03-16,1998,3,75,0,E,U
NWT,University Camp Snotel (838),1998-03-17,1998,3,76,23,V,U
NWT,University Camp Snotel (838),1998-03-18,1998,3,77,36,V,U
NWT,University Camp Snotel (838),1998-03-19,1998,3,78,0,V,U
NWT,University Camp Snotel (838),1998-03-20,1998,3,79,0,E,U
NWT,University Camp Snotel (838),1998-03-21,1998,3,80,0,E,U
NWT,University Camp Snotel (838),1998-03-22,1998,3,81,0,E,U
NWT,University Camp Snotel (838),1998-03-23,1998,3,82,0,E,U
NWT,University Camp Snotel (838),1998-03-24,1998,3,83,0,E,U
NWT,University Camp Snotel (838),1998-03-25,1998,3,84,0,E,U
NWT,University Camp Snotel (838),1998-03-26,1998,3,85,0,E,U
NWT,University Camp Snotel (838),1998-03-27,1998,3,86,0,V,U
NWT,University Camp Snotel (838),1998-03-28,1998,3,87,3,V,U
NWT,University Camp Snotel (838),1998-03-29,1998,3,88,5,V,U
NWT,University Camp Snotel (838),1998-03-30,1998,3,89,15,V,U
NWT,University Camp Snotel (838),1998-03-31,1998,3,90,3,V,U
NWT,University Camp Snotel (838),1998-04-01,1998,4,91,0,V,U
NWT,University Camp Snotel (838),1998-04-02,1998,4,92,15,V,U
