site,yr,date,plotid,block,plot,n,p,k,trt,point,hit,clean_code2,simple_name,Common_Name,Category,Family,Growth_Habit,fxnl_grp,nutnet_grp
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,52,2,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,52,3,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,53,1,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,53,2,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,54,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,55,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,56,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,56,2,CEARS2,Cerastium arvense,field chickweed,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,57,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,57,2,TRSP2,Trisetum spicatum,spike trisetum,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,58,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,59,1,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,60,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,60,2,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,61,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,61,2,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,61,3,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,62,1,TRSP2,Trisetum spicatum,spike trisetum,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,62,2,CEARS2,Cerastium arvense,field chickweed,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,63,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,63,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,64,1,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,65,1,POA,Poa sp.,bluegrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,66,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,66,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,67,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,67,2,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,68,1,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,68,2,TRSP2,Trisetum spicatum,spike trisetum,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,69,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,69,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,70,1,POA,Poa sp.,bluegrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,71,1,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,71,2,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,72,1,TRSP2,Trisetum spicatum,spike trisetum,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,73,1,TRSP2,Trisetum spicatum,spike trisetum,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,73,2,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,74,1,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,75,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,76,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,76,2,CASC12,Carex scopulorum,mountain sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,77,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,77,2,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,78,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,79,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,79,2,LEPY2,Lewisia pygmaea,alpine lewisia,Dicot,Portulacaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,80,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,81,1,TRSP2,Trisetum spicatum,spike trisetum,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,82,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,83,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,84,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,84,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,85,1,POA,Poa sp.,bluegrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,85,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,86,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,87,1,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,88,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,88,2,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,89,1,FEBR,Festuca brachyphylla,alpine fescue,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,89,2,CEARS2,Cerastium arvense,field chickweed,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,89,3,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,90,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,91,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,91,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,92,1,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,92,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,92,3,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,93,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,94,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,95,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,95,2,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,96,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,96,2,CEARS2,Cerastium arvense,field chickweed,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,97,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,98,1,TRSP2,Trisetum spicatum,spike trisetum,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,99,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,99,2,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,100,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_8,B2,8,1,1,1,N+P+K,100,2,POVI,Polemonium viscosum,sticky polemonium,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,1,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,1,2,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,2,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,3,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,4,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,5,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,6,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,7,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,8,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,9,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,9,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,10,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,11,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,12,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,13,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,14,1,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,15,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,15,2,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,16,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,16,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,17,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,18,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,19,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,19,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,20,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,20,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,21,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,22,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,23,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,24,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,25,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,25,2,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,25,3,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,26,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,27,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,27,2,ACMIA,Achillea millefolium,common yarrow,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,28,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,28,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,29,1,POBI6,Polygonum bistortoides,American bistort,Dicot,Polygonaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,29,2,PODI2,Potentilla diversifolia,varileaf cinquefoil,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,29,3,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,30,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,30,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,31,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,32,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,32,2,ACMIA,Achillea millefolium,common yarrow,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,33,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,33,2,CEARS2,Cerastium arvense,field chickweed,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,34,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,35,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,35,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,36,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,37,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,37,2,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,38,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,39,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,40,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,41,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,41,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,42,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,42,2,PODI2,Potentilla diversifolia,varileaf cinquefoil,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,43,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,44,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,45,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,45,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,46,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,47,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,48,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,49,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,49,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,50,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,51,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,52,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,52,2,PODI2,Potentilla diversifolia,varileaf cinquefoil,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,52,3,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B2_9,B2,9,0,0,0,C,53,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
