site,yr,plot,snow,snow_notes,meadow,trt,point,hit,clean_code2,simple_name,Common_Name,Category,Family,Growth_Habit,fxnl_grp,nutnet_grp
SDL,2016,29,no snow,never affected,mesic,P,79,1,LLSE,Lloydia serotina,common alplily,Monocot,Liliaceae,Forb/herb,Forb,Forb
SDL,2016,29,no snow,never affected,mesic,P,79,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,29,no snow,never affected,mesic,P,80,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,29,no snow,never affected,mesic,P,81,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,29,no snow,never affected,mesic,P,81,2,STLO2,Stellaria longipes,longstalk starwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
SDL,2016,29,no snow,never affected,mesic,P,82,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
SDL,2016,29,no snow,never affected,mesic,P,83,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,29,no snow,never affected,mesic,P,84,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
SDL,2016,29,no snow,never affected,mesic,P,85,1,STLO2,Stellaria longipes,longstalk starwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
SDL,2016,29,no snow,never affected,mesic,P,86,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,29,no snow,never affected,mesic,P,87,1,LLSE,Lloydia serotina,common alplily,Monocot,Liliaceae,Forb/herb,Forb,Forb
SDL,2016,29,no snow,never affected,mesic,P,88,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,29,no snow,never affected,mesic,P,89,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,29,no snow,never affected,mesic,P,89,2,STLO2,Stellaria longipes,longstalk starwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
SDL,2016,29,no snow,never affected,mesic,P,90,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
SDL,2016,29,no snow,never affected,mesic,P,91,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
SDL,2016,29,no snow,never affected,mesic,P,92,1,CAOC4,Castilleja occidentalis,western Indian paintbrush,Dicot,Scrophulariaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,29,no snow,never affected,mesic,P,93,1,CAOC4,Castilleja occidentalis,western Indian paintbrush,Dicot,Scrophulariaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,29,no snow,never affected,mesic,P,94,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
SDL,2016,29,no snow,never affected,mesic,P,95,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,29,no snow,never affected,mesic,P,96,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,29,no snow,never affected,mesic,P,97,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
SDL,2016,29,no snow,never affected,mesic,P,98,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,29,no snow,never affected,mesic,P,99,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,29,no snow,never affected,mesic,P,100,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
SDL,2016,30,no snow,never affected,mesic,P,1,1,CASC12,Carex scopulorum,mountain sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,1,2,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,2,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,3,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,3,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,4,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,4,2,SIACS2,Silene acaulis,moss campion,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,5,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,6,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,7,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,8,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,8,2,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,9,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,10,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,11,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,12,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,12,2,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,13,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,13,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,14,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,14,2,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,15,1,POBI6,Polygonum bistortoides,American bistort,Dicot,Polygonaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,15,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,16,1,STLO2,Stellaria longipes,longstalk starwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,17,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,17,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,18,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,19,1,FEBR,Festuca brachyphylla,alpine fescue,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,19,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,20,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,20,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,20,3,POBI6,Polygonum bistortoides,American bistort,Dicot,Polygonaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,21,1,SAGL,Salix glauca,grayleaf willow,Dicot,Salicaceae,"Tree, Shrub",Ground cover,Ground cover
SDL,2016,30,no snow,never affected,mesic,P,21,2,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,22,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,22,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,23,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,23,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,24,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,24,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,25,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,25,2,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,26,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,26,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,27,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,27,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,28,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,28,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,28,3,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,29,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,29,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,30,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,30,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,31,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,31,2,STLO2,Stellaria longipes,longstalk starwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,32,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,32,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,33,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,34,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,35,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,36,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,37,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,38,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,38,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,39,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,39,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,40,1,CAOC4,Castilleja occidentalis,western Indian paintbrush,Dicot,Scrophulariaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,40,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,41,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,41,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,42,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,43,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,43,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,44,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,45,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,45,2,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,46,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,46,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,47,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,48,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,48,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,49,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,49,2,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,50,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,50,2,STLO2,Stellaria longipes,longstalk starwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,50,3,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,51,1,STLO2,Stellaria longipes,longstalk starwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,51,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,52,1,CAOC4,Castilleja occidentalis,western Indian paintbrush,Dicot,Scrophulariaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,52,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,52,3,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,53,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,54,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,55,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,55,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,56,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,56,2,LLSE,Lloydia serotina,common alplily,Monocot,Liliaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,57,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,57,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,57,3,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,58,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,59,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,60,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,60,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,61,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,61,2,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,61,3,POBI6,Polygonum bistortoides,American bistort,Dicot,Polygonaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,62,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,62,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,62,3,POBI6,Polygonum bistortoides,American bistort,Dicot,Polygonaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,63,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,63,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,64,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,64,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,65,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,65,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,66,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,66,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,67,1,TRSP2,Trisetum spicatum,spike trisetum,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,68,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,68,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,69,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,70,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,71,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,72,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,72,2,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,73,1,POBI6,Polygonum bistortoides,American bistort,Dicot,Polygonaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,74,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,75,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,76,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,77,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,78,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,79,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,80,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,81,1,POAL2,Poa alpina,alpine bluegrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,82,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,82,2,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,83,1,LLSE,Lloydia serotina,common alplily,Monocot,Liliaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,84,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,85,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,86,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,87,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,87,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,88,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,30,no snow,never affected,mesic,P,88,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,89,1,SAPL2,Salix planifolia,diamondleaf willow,Dicot,Salicaceae,"Tree, Subshrub, Shrub",Ground cover,Ground cover
SDL,2016,30,no snow,never affected,mesic,P,89,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,90,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,90,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,91,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,91,2,STLO2,Stellaria longipes,longstalk starwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
SDL,2016,30,no snow,never affected,mesic,P,92,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
