"Site","Yr","Date","Plot","Meadow","Snow","SnowNotes","Trt","USDA_Symbol","Hits","SimpleName","USDA_Scientific_Name","USDA_Common_Name","USDA_Category","USDA_Family","USDA_Family_Common_Name","USDA_Duration","USDA_Growth_Habit"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","HEMO3",1,"Helictotrichon mortonianum","Helictotrichon mortonianum (Scribn.) Henr.","Morton's alpine oatgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","KOMY",22,"Kobresia myosuroides","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","LLSE",3,"Lloydia serotina","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","MIOB2",9,"Minuartia obtusiloba","Minuartia obtusiloba (Rydb.) House","twinflower sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","NOFEG",3,"Noccaea fendleri","Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch","alpine pennycress","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","ORALA",5,"Oreoxis alpina","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","PHPU5",0.25,"Phlox pulvinata","Phlox pulvinata (Wherry) Cronquist","cushion phlox","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","POAL2",2,"Poa alpina","Poa alpina L.","alpine bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","POARG",1,"Poa arctica","Poa arctica R. Br. ssp. grayana (Vasey) Á. Löve & D. Löve & Kapoor","arctic bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","POBI6",0.25,"Polygonum bistortoides","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","SEDES",4,"Selaginella densa","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Lycopod","Selaginellaceae","Spike-moss family","Perennial","Forb/herb"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","SELA",1,"Sedum lanceolatum","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","STLO2",0.25,"Stellaria longipes","Stellaria longipes Goldie","longstalk starwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,14,"DM","no snow","never affected","PP","TRDA2",30,"Trifolium dasyphyllum","Trifolium dasyphyllum Torr. & A. Gray","alpine clover","Dicot","Fabaceae","Pea family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","2BARE",6,"Bare Ground",NA,"Bare Ground",NA,NA,NA,NA,NA
"sdl",2012,NA,15,"DM","no snow","never affected","PP","2LTR",23,"Litter",NA,"Litter",NA,NA,NA,NA,NA
"sdl",2012,NA,15,"DM","no snow","never affected","PP","ARFEF3",1,"Arenaria fendleri","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","ARSC",4,"Artemisia scopulorum","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","CARUD",6,"Carex rupestris","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","CEARS2",1,"Cerastium arvense","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","DRAU",4,"Draba aurea","Draba aurea Vahl ex Hornem.","golden draba","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","ERPI6",3,"Erigeron pinnatisectus","Erigeron pinnatisectus (A. Gray) A. Nelson","featherleaf fleabane","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","FEBR",27,"Festuca brachyphylla","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","GERO2",8,"Geum rossii","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","HEMO3",3,"Helictotrichon mortonianum","Helictotrichon mortonianum (Scribn.) Henr.","Morton's alpine oatgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","KOMY",11,"Kobresia myosuroides","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","LLSE",2,"Lloydia serotina","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","MELA3",0.25,"Mertensia lanceolata","Mertensia lanceolata (Pursh) DC.","prairie bluebells","Dicot","Boraginaceae","Borage family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","ORALA",17,"Oreoxis alpina","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","PHPU5",4,"Phlox pulvinata","Phlox pulvinata (Wherry) Cronquist","cushion phlox","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","POAL2",4,"Poa alpina","Poa alpina L.","alpine bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","POBI6",5,"Polygonum bistortoides","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","SEDES",2,"Selaginella densa","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Lycopod","Selaginellaceae","Spike-moss family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","SELA",1,"Sedum lanceolatum","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","SIACS2",6,"Silene acaulis","Silene acaulis (L.) Jacq. var. subacaulescens (F.N. Williams) Fernald & H. St. John","moss campion","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,15,"DM","no snow","never affected","PP","TRDA2",39,"Trifolium dasyphyllum","Trifolium dasyphyllum Torr. & A. Gray","alpine clover","Dicot","Fabaceae","Pea family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","2BARE",4,"Bare Ground",NA,"Bare Ground",NA,NA,NA,NA,NA
"sdl",2012,NA,16,"DM","no snow","never affected","PP","2LICHN",11,"Lichen",NA,"Lichen",NA,NA,NA,NA,NA
"sdl",2012,NA,16,"DM","no snow","never affected","PP","2LTR",2,"Litter",NA,"Litter",NA,NA,NA,NA,NA
"sdl",2012,NA,16,"DM","no snow","never affected","PP","ARFEF3",1,"Arenaria fendleri","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","ARSC",1,"Artemisia scopulorum","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","CAUN2",4,"Campanula uniflora","Campanula uniflora L.","arctic bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","DECE",3,"Deschampsia cespitosa","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","DRAU",2,"Draba aurea","Draba aurea Vahl ex Hornem.","golden draba","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","FEBR",4,"Festuca brachyphylla","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","GERO2",7,"Geum rossii","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","KOMY",77,"Kobresia myosuroides","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","LLSE",1,"Lloydia serotina","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","MIOB2",2,"Minuartia obtusiloba","Minuartia obtusiloba (Rydb.) House","twinflower sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","NOFEG",1,"Noccaea fendleri","Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch","alpine pennycress","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","ORALA",7,"Oreoxis alpina","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","POBI6",3,"Polygonum bistortoides","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","POVI3",1,"Polygonum viviparum","Polygonum viviparum L.","alpine bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","SARH2",0.25,"Saxifraga rhomboidea","Saxifraga rhomboidea Greene","diamondleaf saxifrage","Dicot","Saxifragaceae","Saxifrage family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","SEDES",4,"Selaginella densa","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Lycopod","Selaginellaceae","Spike-moss family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","SELA",1,"Sedum lanceolatum","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","SIACS2",3,"Silene acaulis","Silene acaulis (L.) Jacq. var. subacaulescens (F.N. Williams) Fernald & H. St. John","moss campion","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","TEACC",3,"Tetraneuris acaulis","Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson","caespitose four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","TRSP2",3,"Trisetum spicatum","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,16,"DM","no snow","never affected","PP","VILA10",1,"Viola labradorica","Viola labradorica Schrank","alpine violet","Dicot","Violaceae","Violet family","Perennial","Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","2GRAM",1,"Grass sp.",NA,"Graminoid (grass or grass-like)",NA,NA,NA,"Perennial","Graminoid"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","2LTR",8,"Litter",NA,"Litter",NA,NA,NA,NA,NA
"sdl",2012,NA,17,"MM","no snow","never affected","CC","ARSC",13,"Artemisia scopulorum","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","CAOC4",2,"Castilleja occidentalis","Castilleja occidentalis Torr.","western Indian paintbrush","Dicot","Scrophulariaceae","Figwort family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","CARUD",5,"Carex rupestris","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","CASC12",4,"Carex scopulorum","Carex scopulorum T. Holm","mountain sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","CEARS2",1,"Cerastium arvense","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","DECE",30,"Deschampsia cespitosa","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","DRAU",1,"Draba aurea","Draba aurea Vahl ex Hornem.","golden draba","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","ERSI3",8,"Erigeron simplex","Erigeron simplex Greene","onestem fleabane","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","FEBR",4,"Festuca brachyphylla","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","GEAL2",3,"Gentiana algida","Gentiana algida Pall.","whitish gentian","Dicot","Gentianaceae","Gentian family","Perennial","Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","GERO2",53,"Geum rossii","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","KOMY",3,"Kobresia myosuroides","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","LLSE",6,"Lloydia serotina","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","MIOB2",3,"Minuartia obtusiloba","Minuartia obtusiloba (Rydb.) House","twinflower sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","NOFEG",2,"Noccaea fendleri","Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch","alpine pennycress","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","ORALA",3,"Oreoxis alpina","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","POBI6",2,"Polygonum bistortoides","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","PODI2",2,"Potentilla diversifolia","Potentilla diversifolia Lehm.","varileaf cinquefoil","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","POVI3",0.25,"Polygonum viviparum","Polygonum viviparum L.","alpine bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","STLO2",0.25,"Stellaria longipes","Stellaria longipes Goldie","longstalk starwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","TRPAP",5,"Trifolium parryi","Trifolium parryi A. Gray ssp. parryi","Parry's clover","Dicot","Fabaceae","Pea family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,17,"MM","no snow","never affected","CC","VILA10",2,"Viola labradorica","Viola labradorica Schrank","alpine violet","Dicot","Violaceae","Violet family","Perennial","Forb/herb"
"sdl",2012,NA,18,"MM","no snow","never affected","CC","2LTR",14,"Litter",NA,"Litter",NA,NA,NA,NA,NA
"sdl",2012,NA,18,"MM","no snow","never affected","CC","2SCAT",0.25,NA,NA,NA,NA,NA,NA,NA,NA
"sdl",2012,NA,18,"MM","no snow","never affected","CC","ARSC",10,"Artemisia scopulorum","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,18,"MM","no snow","never affected","CC","CAOC4",1,"Castilleja occidentalis","Castilleja occidentalis Torr.","western Indian paintbrush","Dicot","Scrophulariaceae","Figwort family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,18,"MM","no snow","never affected","CC","CARUD",1,"Carex rupestris","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"sdl",2012,NA,18,"MM","no snow","never affected","CC","CASC12",2,"Carex scopulorum","Carex scopulorum T. Holm","mountain sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"sdl",2012,NA,18,"MM","no snow","never affected","CC","DECE",12,"Deschampsia cespitosa","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,18,"MM","no snow","never affected","CC","DROC",30,"Dryas octopetala","Dryas octopetala L.","eightpetal mountain-avens","Dicot","Rosaceae","Rose family","Perennial","Subshrub, Shrub, Forb/herb"
"sdl",2012,NA,18,"MM","no snow","never affected","CC","ERSI3",6,"Erigeron simplex","Erigeron simplex Greene","onestem fleabane","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,18,"MM","no snow","never affected","CC","FEBR",2,"Festuca brachyphylla","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,18,"MM","no snow","never affected","CC","GEAL2",6,"Gentiana algida","Gentiana algida Pall.","whitish gentian","Dicot","Gentianaceae","Gentian family","Perennial","Forb/herb"
"sdl",2012,NA,18,"MM","no snow","never affected","CC","GERO2",26,"Geum rossii","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"sdl",2012,NA,18,"MM","no snow","never affected","CC","LLSE",22,"Lloydia serotina","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
