"Site","Date","Block","Plot","N","P","Micro","K+","FieldCode","FieldName","Hits","USDA_Symbol","USDA_Scientific_Name","USDA_Common_Name","USDA_Category","USDA_Family","USDA_Family_Common_Name","USDA_Duration","USDA_Growth_Habit"
"NWT NutNet",2013-08-01,3,4,1,0,0,0,"POVI3","Polygonum viviparum",2,"POVI3","Polygonum viviparum L.","alpine bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,4,1,0,0,0,"SEDES","Selaginella densa var. scopulorum",2,"SEDES","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Lycopod","Selaginellaceae","Spike-moss family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,4,1,0,0,0,"SELA","Sedum lanceolatum",5,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,4,1,0,0,0,"SOSIN","Solidago simplex ssp. simplex var. nana",1,"SOSIN","Solidago simplex Kunth ssp. simplex var. nana (A. Gray) Ringius","dwarf goldenrod","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,4,1,0,0,0,"TEAC","Tetraneuris acaulis",10,"TEACC","Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson","caespitose four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,4,1,0,0,0,"TRSP2","Trisetum spicatum",3,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"2BARE","Bare ground",6,"2BARE",NA,"Bare Ground",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"2LTR","Litter",6,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"2WOOD","Downed wood",1,"2LTRWS",NA,"Litter, woody, <2.5 cm",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"ALGE","Allium geyeri",6,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"ANAL4","Antennaria alpina",11,"ANAL4","Antennaria alpina (L.) Gaertn.","alpine pussytoes","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"ANSE4","Androsace septentrionalis",2,"ANSE4","Androsace septentrionalis L.","pygmyflower rockjasmine","Dicot","Primulaceae","Primrose family","Annual, Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"ARFEF3","Arenaria fendleri var. fendleri",5,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"CARO2","Campanula rotundifolia",6,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"CARUD","Carex rupestris var. drummondiana",26,"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"CAUN2","Campanula uniflora",3,"CAUN2","Campanula uniflora L.","arctic bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"CEARS2","Cerastium arvense ssp. strictum",3,"CEARS2","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"FEBR","Festuca brachyphylla",4,"FEBR","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"GERO2","Geum rossii",11,"GERO2","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"KOMY","Kobresia myosuroides",61,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"LEPY2","Lewisia pygmaea",3,"LEPY2","Lewisia pygmaea (A. Gray) B.L. Rob.","alpine lewisia","Dicot","Portulacaceae","Purslane family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"ORALA","Oreoxis alpina ssp. alpina",1,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"POARG","Poa arctica ssp. grayana",5,"POARG","Poa arctica R. Br. ssp. grayana (Vasey) Á. Löve & D. Löve & Kapoor","arctic bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"SEDES","Selaginella densa var. scopulorum",5,"SEDES","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Lycopod","Selaginellaceae","Spike-moss family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"SELA","Sedum lanceolatum",2,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"SOSIN","Solidago simplex ssp. simplex var. nana",1,"SOSIN","Solidago simplex Kunth ssp. simplex var. nana (A. Gray) Ringius","dwarf goldenrod","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,5,0,1,1,0,"TRSP2","Trisetum spicatum",5,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"2BARE","Bare ground",7,"2BARE",NA,"Bare Ground",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"2LTR","Litter",3,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"ALGE","Allium geyeri",1,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"ARFEF3","Arenaria fendleri var. fendleri",7,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"CAPU","Calamagrostis purpurascens",1,"CAPU","Calamagrostis purpurascens R. Br.","purple reedgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"CARO2","Campanula rotundifolia",5,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"CARUD","Carex rupestris var. drummondiana",30,"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"CAUN2","Campanula uniflora",1,"CAUN2","Campanula uniflora L.","arctic bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"FEBR","Festuca brachyphylla",2,"FEBR","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"KOMY","Kobresia myosuroides",46,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"LEPY2","Lewisia pygmaea",2,"LEPY2","Lewisia pygmaea (A. Gray) B.L. Rob.","alpine lewisia","Dicot","Portulacaceae","Purslane family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"LUSP4","Luzula spicata",3,"LUSP4","Luzula spicata (L.) DC.","spiked woodrush","Monocot","Juncaceae","Rush family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"MIOB2","Minuartia obtusiloba",1,"MIOB2","Minuartia obtusiloba (Rydb.) House","twinflower sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"POARG","Poa arctica ssp. grayana",1,"POARG","Poa arctica R. Br. ssp. grayana (Vasey) Á. Löve & D. Löve & Kapoor","arctic bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"POBI6","Polygonum bistortoides",1,"POBI6","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"SARH2","Saxifraga rhomboidea",1,"SARH2","Saxifraga rhomboidea Greene","diamondleaf saxifrage","Dicot","Saxifragaceae","Saxifrage family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"SEDES","Selaginella densa var. scopulorum",10,"SEDES","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Lycopod","Selaginellaceae","Spike-moss family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"SELA","Sedum lanceolatum",6,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"SOSIN","Solidago simplex ssp. simplex var. nana",9,"SOSIN","Solidago simplex Kunth ssp. simplex var. nana (A. Gray) Ringius","dwarf goldenrod","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"TEAC","Tetraneuris acaulis",5,"TEACC","Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson","caespitose four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,6,1,0,1,0,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"2LTR","Litter",1,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"ALGE","Allium geyeri",11,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"ANAL4","Antennaria alpina",5,"ANAL4","Antennaria alpina (L.) Gaertn.","alpine pussytoes","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"ARFEF3","Arenaria fendleri var. fendleri",3,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"ARSC","Artemisia scopulorum",3,"ARSC","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"CAREX","Carex spp unknown",4,"CAREX","Carex L.","sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"CARO2","Campanula rotundifolia",25,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"CARUD","Carex rupestris var. drummondiana",15,"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"CASC12","Carex scopulorum",43,"CASC12","Carex scopulorum T. Holm","mountain sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"CAUN2","Campanula uniflora",8,"CAUN2","Campanula uniflora L.","arctic bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"CEARS2","Cerastium arvense ssp. strictum",32,"CEARS2","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"DECE","Deschampsia caespitosa",3,"DECE","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"FEBR","Festuca brachyphylla",4,"FEBR","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"GERO2","Geum rossii",43,"GERO2","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"KOMY","Kobresia myosuroides",26,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"LEPY2","Lewisia pygmaea",3,"LEPY2","Lewisia pygmaea (A. Gray) B.L. Rob.","alpine lewisia","Dicot","Portulacaceae","Purslane family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"LLSE","Lloydia serotina",5,"LLSE","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"MELA3","Mertensia lanceolata",1,"MELA3","Mertensia lanceolata (Pursh) DC.","prairie bluebells","Dicot","Boraginaceae","Borage family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"ORALA","Oreoxis alpina ssp. alpina",4,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"POAL2","Poa alpina",2,"POAL2","Poa alpina L.","alpine bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"POARG","Poa arctica ssp. grayana",17,"POARG","Poa arctica R. Br. ssp. grayana (Vasey) Á. Löve & D. Löve & Kapoor","arctic bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"POBI6","Polygonum bistortoides",4,"POBI6","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"POVI3","Polygonum viviparum",1,"POVI3","Polygonum viviparum L.","alpine bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"SELA","Sedum lanceolatum",4,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"SOSIN","Solidago simplex ssp. simplex var. nana",5,"SOSIN","Solidago simplex Kunth ssp. simplex var. nana (A. Gray) Ringius","dwarf goldenrod","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,7,1,1,0,0,"TRSP2","Trisetum spicatum",16,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"2LTR","Litter",3,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"ALGE","Allium geyeri",4,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"ANAL4","Antennaria alpina",3,"ANAL4","Antennaria alpina (L.) Gaertn.","alpine pussytoes","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"ARFEF3","Arenaria fendleri var. fendleri",17,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"ARSC","Artemisia scopulorum",3,"ARSC","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"CARUD","Carex rupestris var. drummondiana",22,"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"CAUN2","Campanula uniflora",10,"CAUN2","Campanula uniflora L.","arctic bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"CEARS2","Cerastium arvense ssp. strictum",3,"CEARS2","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"ERSI3","Erigeron simplex",1,"ERSI3","Erigeron simplex Greene","onestem fleabane","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"FEBR","Festuca brachyphylla",9,"FEBR","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"GERO2","Geum rossii",11,"GERO2","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"KOMY","Kobresia myosuroides",30,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"LUSP4","Luzula spicata",6,"LUSP4","Luzula spicata (L.) DC.","spiked woodrush","Monocot","Juncaceae","Rush family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"MELA3","Mertensia lanceolata",1,"MELA3","Mertensia lanceolata (Pursh) DC.","prairie bluebells","Dicot","Boraginaceae","Borage family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"MIOB2","Minuartia obtusiloba",12,"MIOB2","Minuartia obtusiloba (Rydb.) House","twinflower sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"PHPU5","Phlox pulvinata",1,"PHPU5","Phlox pulvinata (Wherry) Cronquist","cushion phlox","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"POARG","Poa arctica ssp. grayana",1,"POARG","Poa arctica R. Br. ssp. grayana (Vasey) Á. Löve & D. Löve & Kapoor","arctic bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"POBI6","Polygonum bistortoides",1,"POBI6","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"POVI3","Polygonum viviparum",3,"POVI3","Polygonum viviparum L.","alpine bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"SEDES","Selaginella densa var. scopulorum",10,"SEDES","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Lycopod","Selaginellaceae","Spike-moss family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"SELA","Sedum lanceolatum",6,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"SOSIN","Solidago simplex ssp. simplex var. nana",7,"SOSIN","Solidago simplex Kunth ssp. simplex var. nana (A. Gray) Ringius","dwarf goldenrod","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"TEAC","Tetraneuris acaulis",3,"TEACC","Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson","caespitose four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"TEGR3","Tetraneuris grandiflora",3,"TEGR3","Tetraneuris grandiflora (Torr. & A. Gray ex A. Gray) K.F. Parker","graylocks four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"TRSP2","Trisetum spicatum",20,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,8,1,1,1,0,"VIOLET","Viola spp",1,"VIOLA","Viola L.","violet","Dicot","Violaceae","Violet family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,9,0,0,0,0,"2LTR","Litter",10,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-01,3,9,0,0,0,0,"2RF","Rock fragment",3,"2RF",NA,"Rock, fragments",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-01,3,9,0,0,0,0,"ALGE","Allium geyeri",3,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,9,0,0,0,0,"ANAL4","Antennaria alpina",1,"ANAL4","Antennaria alpina (L.) Gaertn.","alpine pussytoes","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,9,0,0,0,0,"ARFEF3","Arenaria fendleri var. fendleri",11,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,9,0,0,0,0,"CAPU","Calamagrostis purpurascens",0.25,"CAPU","Calamagrostis purpurascens R. Br.","purple reedgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,9,0,0,0,0,"CARUD","Carex rupestris var. drummondiana",23,"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,9,0,0,0,0,"CASC12","Carex scopulorum",5,"CASC12","Carex scopulorum T. Holm","mountain sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-01,3,9,0,0,0,0,"CAUN2","Campanula uniflora",2,"CAUN2","Campanula uniflora L.","arctic bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-01,3,9,0,0,0,0,"CEARS2","Cerastium arvense ssp. strictum",1,"CEARS2","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-01,3,9,0,0,0,0,"FEBR","Festuca brachyphylla",0.25,"FEBR","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
